subj	cond	item	value	region	Xstart	Xend	Ystart	Yend	fixationtype	order	questionRT	questionAcc
052	23	87	198	2	18	25	0	0	tt	23	NA	NA
052	23	87	308	3	25	45	0	0	ff	23	NA	NA
052	23	87	458	3	25	45	0	0	fp	23	NA	NA
052	23	87	1116	3	25	45	0	0	rp	23	NA	NA
052	23	87	1	3	25	45	0	0	pr	23	NA	NA
052	23	87	460	3	25	45	0	0	rr	23	NA	NA
052	23	87	918	3	25	45	0	0	tt	23	NA	NA
052	22	94	168	1	0	15	0	0	ff	27	NA	NA
052	22	94	312	1	0	15	0	0	fp	27	NA	NA
052	22	94	312	1	0	15	0	0	rp	27	NA	NA
052	22	94	0	1	0	15	0	0	pr	27	NA	NA
052	22	94	0	1	0	15	0	0	rr	27	NA	NA
052	22	94	312	1	0	15	0	0	tt	27	NA	NA
052	22	94	560	2	15	20	0	0	ff	27	NA	NA
052	22	94	560	2	15	20	0	0	fp	27	NA	NA
052	22	94	560	2	15	20	0	0	rp	27	NA	NA
052	22	94	0	2	15	20	0	0	pr	27	NA	NA
052	22	94	294	2	15	20	0	0	rr	27	NA	NA
052	22	94	854	2	15	20	0	0	tt	27	NA	NA
052	22	94	260	3	20	48	0	0	ff	27	NA	NA
052	22	94	986	3	20	48	0	0	fp	27	NA	NA
052	22	94	1280	3	20	48	0	0	rp	27	NA	NA
052	22	94	1	3	20	48	0	0	pr	27	NA	NA
052	22	94	0	3	20	48	0	0	rr	27	NA	NA
052	22	94	986	3	20	48	0	0	tt	27	NA	NA
052	22	78	189	1	0	20	0	0	ff	29	NA	NA
052	22	78	935	1	0	20	0	0	fp	29	NA	NA
052	22	78	935	1	0	20	0	0	rp	29	NA	NA
052	22	78	0	1	0	20	0	0	pr	29	NA	NA
052	22	78	198	1	0	20	0	0	rr	29	NA	NA
052	22	78	1133	1	0	20	0	0	tt	29	NA	NA
052	22	78	216	2	20	27	0	0	ff	29	NA	NA
052	22	78	216	2	20	27	0	0	fp	29	NA	NA
052	22	78	216	2	20	27	0	0	rp	29	NA	NA
052	22	78	0	2	20	27	0	0	pr	29	NA	NA
052	22	78	0	2	20	27	0	0	rr	29	NA	NA
052	22	78	216	2	20	27	0	0	tt	29	NA	NA
052	22	78	222	3	27	52	0	0	ff	29	NA	NA
052	22	78	1884	3	27	52	0	0	fp	29	NA	NA
052	22	78	2150	3	27	52	0	0	rp	29	NA	NA
052	22	78	1	3	27	52	0	0	pr	29	NA	NA
052	22	78	0	3	27	52	0	0	rr	29	NA	NA
052	22	78	1884	3	27	52	0	0	tt	29	NA	NA
052	23	91	296	1	0	20	0	0	ff	41	NA	NA
052	23	91	296	1	0	20	0	0	fp	41	NA	NA
052	23	91	296	1	0	20	0	0	rp	41	NA	NA
052	23	91	0	1	0	20	0	0	pr	41	NA	NA
052	23	91	578	1	0	20	0	0	rr	41	NA	NA
052	23	91	874	1	0	20	0	0	tt	41	NA	NA
052	23	91	168	2	20	27	0	0	ff	41	NA	NA
052	23	91	168	2	20	27	0	0	fp	41	NA	NA
052	23	91	316	2	20	27	0	0	rp	41	NA	NA
052	23	91	1	2	20	27	0	0	pr	41	NA	NA
052	23	91	0	2	20	27	0	0	rr	41	NA	NA
052	23	91	168	2	20	27	0	0	tt	41	NA	NA
052	23	91	156	3	27	57	0	0	ff	41	NA	NA
052	23	91	810	3	27	57	0	0	fp	41	NA	NA
052	23	91	1472	3	27	57	0	0	rp	41	NA	NA
052	23	91	1	3	27	57	0	0	pr	41	NA	NA
052	23	91	232	3	27	57	0	0	rr	41	NA	NA
052	23	91	1042	3	27	57	0	0	tt	41	NA	NA
052	22	90	176	1	0	15	0	0	ff	49	NA	NA
052	22	90	502	1	0	15	0	0	fp	49	NA	NA
052	22	90	502	1	0	15	0	0	rp	49	NA	NA
052	22	90	0	1	0	15	0	0	pr	49	NA	NA
052	22	90	0	1	0	15	0	0	rr	49	NA	NA
052	22	90	502	1	0	15	0	0	tt	49	NA	NA
052	22	90	NA	2	15	21	0	0	ff	49	NA	NA
052	22	90	NA	2	15	21	0	0	fp	49	NA	NA
052	22	90	NA	2	15	21	0	0	rp	49	NA	NA
052	22	90	NA	2	15	21	0	0	pr	49	NA	NA
052	22	90	446	2	15	21	0	0	rr	49	NA	NA
052	22	90	446	2	15	21	0	0	tt	49	NA	NA
052	22	90	664	3	21	49	0	0	ff	49	NA	NA
052	22	90	1126	3	21	49	0	0	fp	49	NA	NA
052	22	90	1724	3	21	49	0	0	rp	49	NA	NA
052	22	90	1	3	21	49	0	0	pr	49	NA	NA
052	22	90	152	3	21	49	0	0	rr	49	NA	NA
052	22	90	1278	3	21	49	0	0	tt	49	NA	NA
052	22	74	344	1	0	16	0	0	ff	51	NA	NA
052	22	74	344	1	0	16	0	0	fp	51	NA	NA
052	22	74	344	1	0	16	0	0	rp	51	NA	NA
052	22	74	0	1	0	16	0	0	pr	51	NA	NA
052	22	74	308	1	0	16	0	0	rr	51	NA	NA
052	22	74	652	1	0	16	0	0	tt	51	NA	NA
052	22	74	NA	2	16	21	0	0	ff	51	NA	NA
052	22	74	NA	2	16	21	0	0	fp	51	NA	NA
052	22	74	NA	2	16	21	0	0	rp	51	NA	NA
052	22	74	NA	2	16	21	0	0	pr	51	NA	NA
052	22	74	418	2	16	21	0	0	rr	51	NA	NA
052	22	74	418	2	16	21	0	0	tt	51	NA	NA
052	22	74	198	3	21	46	0	0	ff	51	NA	NA
052	22	74	198	3	21	46	0	0	fp	51	NA	NA
052	22	74	2170	3	21	46	0	0	rp	51	NA	NA
052	22	74	1	3	21	46	0	0	pr	51	NA	NA
052	22	74	1246	3	21	46	0	0	rr	51	NA	NA
052	22	74	1444	3	21	46	0	0	tt	51	NA	NA
052	21	85	183	1	0	17	0	0	ff	55	NA	NA
052	21	85	445	1	0	17	0	0	fp	55	NA	NA
052	21	85	445	1	0	17	0	0	rp	55	NA	NA
052	21	85	0	1	0	17	0	0	pr	55	NA	NA
052	21	85	0	1	0	17	0	0	rr	55	NA	NA
052	21	85	445	1	0	17	0	0	tt	55	NA	NA
052	21	85	394	2	17	24	0	0	ff	55	NA	NA
052	21	85	394	2	17	24	0	0	fp	55	NA	NA
052	21	85	394	2	17	24	0	0	rp	55	NA	NA
052	21	85	0	2	17	24	0	0	pr	55	NA	NA
052	21	85	0	2	17	24	0	0	rr	55	NA	NA
052	21	85	394	2	17	24	0	0	tt	55	NA	NA
052	21	85	750	3	24	44	0	0	ff	55	NA	NA
052	21	85	868	3	24	44	0	0	fp	55	NA	NA
052	21	85	868	3	24	44	0	0	rp	55	NA	NA
052	21	85	0	3	24	44	0	0	pr	55	NA	NA
052	21	85	0	3	24	44	0	0	rr	55	NA	NA
052	21	85	868	3	24	44	0	0	tt	55	NA	NA
052	24	84	213	1	0	17	0	0	ff	57	NA	NA
052	24	84	579	1	0	17	0	0	fp	57	NA	NA
052	24	84	579	1	0	17	0	0	rp	57	NA	NA
052	24	84	0	1	0	17	0	0	pr	57	NA	NA
052	24	84	482	1	0	17	0	0	rr	57	NA	NA
052	24	84	1061	1	0	17	0	0	tt	57	NA	NA
052	24	84	196	2	17	24	0	0	ff	57	NA	NA
052	24	84	196	2	17	24	0	0	fp	57	NA	NA
052	24	84	678	2	17	24	0	0	rp	57	NA	NA
052	24	84	1	2	17	24	0	0	pr	57	NA	NA
052	24	84	224	2	17	24	0	0	rr	57	NA	NA
052	24	84	420	2	17	24	0	0	tt	57	NA	NA
052	24	84	234	3	24	62	0	0	ff	57	NA	NA
052	24	84	548	3	24	62	0	0	fp	57	NA	NA
052	24	84	1904	3	24	62	0	0	rp	57	NA	NA
052	24	84	1	3	24	62	0	0	pr	57	NA	NA
052	24	84	1040	3	24	62	0	0	rr	57	NA	NA
052	24	84	1588	3	24	62	0	0	tt	57	NA	NA
052	24	92	356	1	0	15	0	0	ff	77	NA	NA
052	24	92	356	1	0	15	0	0	fp	77	NA	NA
052	24	92	356	1	0	15	0	0	rp	77	NA	NA
052	24	92	0	1	0	15	0	0	pr	77	NA	NA
052	24	92	342	1	0	15	0	0	rr	77	NA	NA
052	24	92	698	1	0	15	0	0	tt	77	NA	NA
052	24	92	226	2	15	22	0	0	ff	77	NA	NA
052	24	92	226	2	15	22	0	0	fp	77	NA	NA
052	24	92	226	2	15	22	0	0	rp	77	NA	NA
052	24	92	0	2	15	22	0	0	pr	77	NA	NA
052	24	92	186	2	15	22	0	0	rr	77	NA	NA
052	24	92	412	2	15	22	0	0	tt	77	NA	NA
052	24	92	176	3	22	60	0	0	ff	77	NA	NA
052	24	92	1440	3	22	60	0	0	fp	77	NA	NA
052	24	92	2540	3	22	60	0	0	rp	77	NA	NA
052	24	92	1	3	22	60	0	0	pr	77	NA	NA
052	24	92	572	3	22	60	0	0	rr	77	NA	NA
052	24	92	2012	3	22	60	0	0	tt	77	NA	NA
052	23	79	366	1	0	18	0	0	ff	85	NA	NA
052	23	79	806	1	0	18	0	0	fp	85	NA	NA
052	23	79	806	1	0	18	0	0	rp	85	NA	NA
052	23	79	0	1	0	18	0	0	pr	85	NA	NA
052	23	79	0	1	0	18	0	0	rr	85	NA	NA
052	23	79	806	1	0	18	0	0	tt	85	NA	NA
052	23	79	218	2	18	25	0	0	ff	85	NA	NA
052	23	79	218	2	18	25	0	0	fp	85	NA	NA
052	23	79	218	2	18	25	0	0	rp	85	NA	NA
052	23	79	0	2	18	25	0	0	pr	85	NA	NA
052	23	79	0	2	18	25	0	0	rr	85	NA	NA
052	23	79	218	2	18	25	0	0	tt	85	NA	NA
052	23	79	166	3	25	51	0	0	ff	85	NA	NA
052	23	79	338	3	25	51	0	0	fp	85	NA	NA
052	23	79	338	3	25	51	0	0	rp	85	NA	NA
052	23	79	0	3	25	51	0	0	pr	85	NA	NA
052	23	79	0	3	25	51	0	0	rr	85	NA	NA
052	23	79	338	3	25	51	0	0	tt	85	NA	NA
052	22	82	156	1	0	18	0	0	ff	87	NA	NA
052	22	82	502	1	0	18	0	0	fp	87	NA	NA
052	22	82	502	1	0	18	0	0	rp	87	NA	NA
052	22	82	0	1	0	18	0	0	pr	87	NA	NA
052	22	82	1780	1	0	18	0	0	rr	87	NA	NA
052	22	82	2282	1	0	18	0	0	tt	87	NA	NA
052	22	82	310	2	18	23	0	0	ff	87	NA	NA
052	22	82	310	2	18	23	0	0	fp	87	NA	NA
052	22	82	310	2	18	23	0	0	rp	87	NA	NA
052	22	82	0	2	18	23	0	0	pr	87	NA	NA
052	22	82	314	2	18	23	0	0	rr	87	NA	NA
052	22	82	624	2	18	23	0	0	tt	87	NA	NA
052	22	82	404	3	23	49	0	0	ff	87	NA	NA
052	22	82	1208	3	23	49	0	0	fp	87	NA	NA
052	22	82	4586	3	23	49	0	0	rp	87	NA	NA
052	22	82	1	3	23	49	0	0	pr	87	NA	NA
052	22	82	522	3	23	49	0	0	rr	87	NA	NA
052	22	82	1730	3	23	49	0	0	tt	87	NA	NA
052	21	81	160	1	0	15	0	0	ff	93	NA	NA
052	21	81	334	1	0	15	0	0	fp	93	NA	NA
052	21	81	334	1	0	15	0	0	rp	93	NA	NA
052	21	81	0	1	0	15	0	0	pr	93	NA	NA
052	21	81	412	1	0	15	0	0	rr	93	NA	NA
052	21	81	746	1	0	15	0	0	tt	93	NA	NA
052	21	81	218	2	15	20	0	0	ff	93	NA	NA
052	21	81	218	2	15	20	0	0	fp	93	NA	NA
052	21	81	218	2	15	20	0	0	rp	93	NA	NA
052	21	81	0	2	15	20	0	0	pr	93	NA	NA
052	21	81	178	2	15	20	0	0	rr	93	NA	NA
052	21	81	396	2	15	20	0	0	tt	93	NA	NA
052	21	81	218	3	20	52	0	0	ff	93	NA	NA
052	21	81	660	3	20	52	0	0	fp	93	NA	NA
052	21	81	1632	3	20	52	0	0	rp	93	NA	NA
052	21	81	1	3	20	52	0	0	pr	93	NA	NA
052	21	81	382	3	20	52	0	0	rr	93	NA	NA
052	21	81	1042	3	20	52	0	0	tt	93	NA	NA
052	21	73	253	1	0	18	0	0	ff	103	NA	NA
052	21	73	737	1	0	18	0	0	fp	103	NA	NA
052	21	73	737	1	0	18	0	0	rp	103	NA	NA
052	21	73	0	1	0	18	0	0	pr	103	NA	NA
052	21	73	0	1	0	18	0	0	rr	103	NA	NA
052	21	73	737	1	0	18	0	0	tt	103	NA	NA
052	21	73	NA	2	18	23	0	0	ff	103	NA	NA
052	21	73	NA	2	18	23	0	0	fp	103	NA	NA
052	21	73	NA	2	18	23	0	0	rp	103	NA	NA
052	21	73	NA	2	18	23	0	0	pr	103	NA	NA
052	21	73	NA	2	18	23	0	0	rr	103	NA	NA
052	21	73	NA	2	18	23	0	0	tt	103	NA	NA
052	21	73	394	3	23	52	0	0	ff	103	NA	NA
052	21	73	1402	3	23	52	0	0	fp	103	NA	NA
052	21	73	1458	3	23	52	0	0	rp	103	NA	NA
052	21	73	0	3	23	52	0	0	pr	103	NA	NA
052	21	73	0	3	23	52	0	0	rr	103	NA	NA
052	21	73	1402	3	23	52	0	0	tt	103	NA	NA
052	23	83	176	1	0	15	0	0	ff	109	NA	NA
052	23	83	176	1	0	15	0	0	fp	109	NA	NA
052	23	83	176	1	0	15	0	0	rp	109	NA	NA
052	23	83	0	1	0	15	0	0	pr	109	NA	NA
052	23	83	390	1	0	15	0	0	rr	109	NA	NA
052	23	83	566	1	0	15	0	0	tt	109	NA	NA
052	23	83	354	2	15	21	0	0	ff	109	NA	NA
052	23	83	354	2	15	21	0	0	fp	109	NA	NA
052	23	83	354	2	15	21	0	0	rp	109	NA	NA
052	23	83	0	2	15	21	0	0	pr	109	NA	NA
052	23	83	260	2	15	21	0	0	rr	109	NA	NA
052	23	83	614	2	15	21	0	0	tt	109	NA	NA
052	23	83	204	3	21	44	0	0	ff	109	NA	NA
052	23	83	204	3	21	44	0	0	fp	109	NA	NA
052	23	83	1792	3	21	44	0	0	rp	109	NA	NA
052	23	83	1	3	21	44	0	0	pr	109	NA	NA
052	23	83	938	3	21	44	0	0	rr	109	NA	NA
052	23	83	1142	3	21	44	0	0	tt	109	NA	NA
052	21	93	1	1	0	15	0	0	ff	113	NA	NA
052	21	93	215	1	0	15	0	0	fp	113	NA	NA
052	21	93	215	1	0	15	0	0	rp	113	NA	NA
052	21	93	0	1	0	15	0	0	pr	113	NA	NA
052	21	93	390	1	0	15	0	0	rr	113	NA	NA
052	21	93	605	1	0	15	0	0	tt	113	NA	NA
052	21	93	138	2	15	20	0	0	ff	113	NA	NA
052	21	93	138	2	15	20	0	0	fp	113	NA	NA
052	21	93	746	2	15	20	0	0	rp	113	NA	NA
052	21	93	1	2	15	20	0	0	pr	113	NA	NA
052	21	93	452	2	15	20	0	0	rr	113	NA	NA
052	21	93	590	2	15	20	0	0	tt	113	NA	NA
052	21	93	202	3	20	43	0	0	ff	113	NA	NA
052	21	93	202	3	20	43	0	0	fp	113	NA	NA
052	21	93	1360	3	20	43	0	0	rp	113	NA	NA
052	21	93	1	3	20	43	0	0	pr	113	NA	NA
052	21	93	924	3	20	43	0	0	rr	113	NA	NA
052	21	93	1126	3	20	43	0	0	tt	113	NA	NA
052	22	86	191	1	0	17	0	0	ff	137	NA	NA
052	22	86	489	1	0	17	0	0	fp	137	NA	NA
052	22	86	489	1	0	17	0	0	rp	137	NA	NA
052	22	86	0	1	0	17	0	0	pr	137	NA	NA
052	22	86	190	1	0	17	0	0	rr	137	NA	NA
052	22	86	679	1	0	17	0	0	tt	137	NA	NA
052	22	86	242	2	17	22	0	0	ff	137	NA	NA
052	22	86	242	2	17	22	0	0	fp	137	NA	NA
052	22	86	242	2	17	22	0	0	rp	137	NA	NA
052	22	86	0	2	17	22	0	0	pr	137	NA	NA
052	22	86	92	2	17	22	0	0	rr	137	NA	NA
052	22	86	334	2	17	22	0	0	tt	137	NA	NA
052	22	86	76	3	22	51	0	0	ff	137	NA	NA
052	22	86	636	3	22	51	0	0	fp	137	NA	NA
052	22	86	918	3	22	51	0	0	rp	137	NA	NA
052	22	86	1	3	22	51	0	0	pr	137	NA	NA
052	22	86	0	3	22	51	0	0	rr	137	NA	NA
052	22	86	636	3	22	51	0	0	tt	137	NA	NA
052	21	77	241	1	0	22	0	0	ff	139	NA	NA
052	21	77	999	1	0	22	0	0	fp	139	NA	NA
052	21	77	999	1	0	22	0	0	rp	139	NA	NA
052	21	77	0	1	0	22	0	0	pr	139	NA	NA
052	21	77	0	1	0	22	0	0	rr	139	NA	NA
052	21	77	999	1	0	22	0	0	tt	139	NA	NA
052	21	77	NA	2	22	28	0	0	ff	139	NA	NA
052	21	77	NA	2	22	28	0	0	fp	139	NA	NA
052	21	77	NA	2	22	28	0	0	rp	139	NA	NA
052	21	77	NA	2	22	28	0	0	pr	139	NA	NA
052	21	77	NA	2	22	28	0	0	rr	139	NA	NA
052	21	77	NA	2	22	28	0	0	tt	139	NA	NA
052	21	77	238	3	28	56	0	0	ff	139	NA	NA
052	21	77	776	3	28	56	0	0	fp	139	NA	NA
052	21	77	948	3	28	56	0	0	rp	139	NA	NA
052	21	77	0	3	28	56	0	0	pr	139	NA	NA
052	21	77	0	3	28	56	0	0	rr	139	NA	NA
052	21	77	776	3	28	56	0	0	tt	139	NA	NA
052	24	76	197	1	0	18	0	0	ff	141	NA	NA
052	24	76	363	1	0	18	0	0	fp	141	NA	NA
052	24	76	363	1	0	18	0	0	rp	141	NA	NA
052	24	76	0	1	0	18	0	0	pr	141	NA	NA
052	24	76	254	1	0	18	0	0	rr	141	NA	NA
052	24	76	617	1	0	18	0	0	tt	141	NA	NA
052	24	76	370	2	18	24	0	0	ff	141	NA	NA
052	24	76	370	2	18	24	0	0	fp	141	NA	NA
052	24	76	898	2	18	24	0	0	rp	141	NA	NA
052	24	76	1	2	18	24	0	0	pr	141	NA	NA
052	24	76	274	2	18	24	0	0	rr	141	NA	NA
052	24	76	644	2	18	24	0	0	tt	141	NA	NA
052	24	76	62	3	24	47	0	0	ff	141	NA	NA
052	24	76	574	3	24	47	0	0	fp	141	NA	NA
052	24	76	574	3	24	47	0	0	rp	141	NA	NA
052	24	76	0	3	24	47	0	0	pr	141	NA	NA
052	24	76	0	3	24	47	0	0	rr	141	NA	NA
052	24	76	574	3	24	47	0	0	tt	141	NA	NA
052	24	88	212	1	0	18	0	0	ff	159	NA	NA
052	24	88	428	1	0	18	0	0	fp	159	NA	NA
052	24	88	428	1	0	18	0	0	rp	159	NA	NA
052	24	88	0	1	0	18	0	0	pr	159	NA	NA
052	24	88	0	1	0	18	0	0	rr	159	NA	NA
052	24	88	428	1	0	18	0	0	tt	159	NA	NA
052	24	88	264	2	18	25	0	0	ff	159	NA	NA
052	24	88	264	2	18	25	0	0	fp	159	NA	NA
052	24	88	264	2	18	25	0	0	rp	159	NA	NA
052	24	88	0	2	18	25	0	0	pr	159	NA	NA
052	24	88	230	2	18	25	0	0	rr	159	NA	NA
052	24	88	494	2	18	25	0	0	tt	159	NA	NA
052	24	88	168	3	25	63	0	0	ff	159	NA	NA
052	24	88	436	3	25	63	0	0	fp	159	NA	NA
052	24	88	1286	3	25	63	0	0	rp	159	NA	NA
052	24	88	1	3	25	63	0	0	pr	159	NA	NA
052	24	88	620	3	25	63	0	0	rr	159	NA	NA
052	24	88	1056	3	25	63	0	0	tt	159	NA	NA
052	21	89	146	1	0	18	0	0	ff	171	NA	NA
052	21	89	246	1	0	18	0	0	fp	171	NA	NA
052	21	89	246	1	0	18	0	0	rp	171	NA	NA
052	21	89	0	1	0	18	0	0	pr	171	NA	NA
052	21	89	0	1	0	18	0	0	rr	171	NA	NA
052	21	89	246	1	0	18	0	0	tt	171	NA	NA
052	21	89	434	2	18	23	0	0	ff	171	NA	NA
052	21	89	434	2	18	23	0	0	fp	171	NA	NA
052	21	89	434	2	18	23	0	0	rp	171	NA	NA
052	21	89	0	2	18	23	0	0	pr	171	NA	NA
052	21	89	0	2	18	23	0	0	rr	171	NA	NA
052	21	89	434	2	18	23	0	0	tt	171	NA	NA
052	21	89	426	3	23	48	0	0	ff	171	NA	NA
052	21	89	974	3	23	48	0	0	fp	171	NA	NA
052	21	89	974	3	23	48	0	0	rp	171	NA	NA
052	21	89	0	3	23	48	0	0	pr	171	NA	NA
052	21	89	0	3	23	48	0	0	rr	171	NA	NA
052	21	89	974	3	23	48	0	0	tt	171	NA	NA
053	24	95	218	1	0	16	0	0	ff	17	NA	NA
053	24	95	406	1	0	16	0	0	fp	17	NA	NA
053	24	95	406	1	0	16	0	0	rp	17	NA	NA
053	24	95	0	1	0	16	0	0	pr	17	NA	NA
053	24	95	440	1	0	16	0	0	rr	17	NA	NA
053	24	95	846	1	0	16	0	0	tt	17	NA	NA
053	24	95	170	2	16	21	0	0	ff	17	NA	NA
053	24	95	170	2	16	21	0	0	fp	17	NA	NA
053	24	95	170	2	16	21	0	0	rp	17	NA	NA
053	24	95	0	2	16	21	0	0	pr	17	NA	NA
053	24	95	260	2	16	21	0	0	rr	17	NA	NA
053	24	95	430	2	16	21	0	0	tt	17	NA	NA
053	24	95	548	3	21	41	0	0	ff	17	NA	NA
053	24	95	718	3	21	41	0	0	fp	17	NA	NA
053	24	95	1418	3	21	41	0	0	rp	17	NA	NA
053	24	95	1	3	21	41	0	0	pr	17	NA	NA
053	24	95	0	3	21	41	0	0	rr	17	NA	NA
053	24	95	718	3	21	41	0	0	tt	17	NA	NA
053	24	91	170	1	0	19	0	0	ff	18	NA	NA
053	24	91	334	1	0	19	0	0	fp	18	NA	NA
053	24	91	334	1	0	19	0	0	rp	18	NA	NA
053	24	91	0	1	0	19	0	0	pr	18	NA	NA
053	24	91	366	1	0	19	0	0	rr	18	NA	NA
053	24	91	700	1	0	19	0	0	tt	18	NA	NA
053	24	91	252	2	19	26	0	0	ff	18	NA	NA
053	24	91	252	2	19	26	0	0	fp	18	NA	NA
053	24	91	252	2	19	26	0	0	rp	18	NA	NA
053	24	91	0	2	19	26	0	0	pr	18	NA	NA
053	24	91	164	2	19	26	0	0	rr	18	NA	NA
053	24	91	416	2	19	26	0	0	tt	18	NA	NA
053	24	91	210	3	26	56	0	0	ff	18	NA	NA
053	24	91	776	3	26	56	0	0	fp	18	NA	NA
053	24	91	1306	3	26	56	0	0	rp	18	NA	NA
053	24	91	1	3	26	56	0	0	pr	18	NA	NA
053	24	91	0	3	26	56	0	0	rr	18	NA	NA
053	24	91	776	3	26	56	0	0	tt	18	NA	NA
053	22	73	236	1	0	19	0	0	ff	19	NA	NA
053	22	73	616	1	0	19	0	0	fp	19	NA	NA
053	22	73	616	1	0	19	0	0	rp	19	NA	NA
053	22	73	0	1	0	19	0	0	pr	19	NA	NA
053	22	73	0	1	0	19	0	0	rr	19	NA	NA
053	22	73	616	1	0	19	0	0	tt	19	NA	NA
053	22	73	192	2	19	24	0	0	ff	19	NA	NA
053	22	73	192	2	19	24	0	0	fp	19	NA	NA
053	22	73	192	2	19	24	0	0	rp	19	NA	NA
053	22	73	0	2	19	24	0	0	pr	19	NA	NA
053	22	73	148	2	19	24	0	0	rr	19	NA	NA
053	22	73	340	2	19	24	0	0	tt	19	NA	NA
053	22	73	232	3	24	53	0	0	ff	19	NA	NA
053	22	73	824	3	24	53	0	0	fp	19	NA	NA
053	22	73	972	3	24	53	0	0	rp	19	NA	NA
053	22	73	1	3	24	53	0	0	pr	19	NA	NA
053	22	73	0	3	24	53	0	0	rr	19	NA	NA
053	22	73	824	3	24	53	0	0	tt	19	NA	NA
053	22	89	246	1	0	19	0	0	ff	35	NA	NA
053	22	89	246	1	0	19	0	0	fp	35	NA	NA
053	22	89	246	1	0	19	0	0	rp	35	NA	NA
053	22	89	0	1	0	19	0	0	pr	35	NA	NA
053	22	89	0	1	0	19	0	0	rr	35	NA	NA
053	22	89	246	1	0	19	0	0	tt	35	NA	NA
053	22	89	NA	2	19	24	0	0	ff	35	NA	NA
053	22	89	NA	2	19	24	0	0	fp	35	NA	NA
053	22	89	NA	2	19	24	0	0	rp	35	NA	NA
053	22	89	NA	2	19	24	0	0	pr	35	NA	NA
053	22	89	NA	2	19	24	0	0	rr	35	NA	NA
053	22	89	NA	2	19	24	0	0	tt	35	NA	NA
053	22	89	314	3	24	49	0	0	ff	35	NA	NA
053	22	89	1144	3	24	49	0	0	fp	35	NA	NA
053	22	89	1144	3	24	49	0	0	rp	35	NA	NA
053	22	89	0	3	24	49	0	0	pr	35	NA	NA
053	22	89	0	3	24	49	0	0	rr	35	NA	NA
053	22	89	1144	3	24	49	0	0	tt	35	NA	NA
053	24	75	224	1	0	16	0	0	ff	37	NA	NA
053	24	75	224	1	0	16	0	0	fp	37	NA	NA
053	24	75	224	1	0	16	0	0	rp	37	NA	NA
053	24	75	0	1	0	16	0	0	pr	37	NA	NA
053	24	75	0	1	0	16	0	0	rr	37	NA	NA
053	24	75	224	1	0	16	0	0	tt	37	NA	NA
053	24	75	262	2	16	22	0	0	ff	37	NA	NA
053	24	75	262	2	16	22	0	0	fp	37	NA	NA
053	24	75	262	2	16	22	0	0	rp	37	NA	NA
053	24	75	0	2	16	22	0	0	pr	37	NA	NA
053	24	75	0	2	16	22	0	0	rr	37	NA	NA
053	24	75	262	2	16	22	0	0	tt	37	NA	NA
053	24	75	314	3	22	52	0	0	ff	37	NA	NA
053	24	75	742	3	22	52	0	0	fp	37	NA	NA
053	24	75	742	3	22	52	0	0	rp	37	NA	NA
053	24	75	0	3	22	52	0	0	pr	37	NA	NA
053	24	75	0	3	22	52	0	0	rr	37	NA	NA
053	24	75	742	3	22	52	0	0	tt	37	NA	NA
053	21	84	416	1	0	16	0	0	ff	49	NA	NA
053	21	84	416	1	0	16	0	0	fp	49	NA	NA
053	21	84	416	1	0	16	0	0	rp	49	NA	NA
053	21	84	0	1	0	16	0	0	pr	49	NA	NA
053	21	84	536	1	0	16	0	0	rr	49	NA	NA
053	21	84	952	1	0	16	0	0	tt	49	NA	NA
053	21	84	NA	2	16	21	0	0	ff	49	NA	NA
053	21	84	NA	2	16	21	0	0	fp	49	NA	NA
053	21	84	NA	2	16	21	0	0	rp	49	NA	NA
053	21	84	NA	2	16	21	0	0	pr	49	NA	NA
053	21	84	NA	2	16	21	0	0	rr	49	NA	NA
053	21	84	NA	2	16	21	0	0	tt	49	NA	NA
053	21	84	224	3	21	50	0	0	ff	49	NA	NA
053	21	84	562	3	21	50	0	0	fp	49	NA	NA
053	21	84	1098	3	21	50	0	0	rp	49	NA	NA
053	21	84	1	3	21	50	0	0	pr	49	NA	NA
053	21	84	0	3	21	50	0	0	rr	49	NA	NA
053	21	84	562	3	21	50	0	0	tt	49	NA	NA
053	21	88	222	1	0	18	0	0	ff	61	NA	NA
053	21	88	358	1	0	18	0	0	fp	61	NA	NA
053	21	88	358	1	0	18	0	0	rp	61	NA	NA
053	21	88	0	1	0	18	0	0	pr	61	NA	NA
053	21	88	264	1	0	18	0	0	rr	61	NA	NA
053	21	88	622	1	0	18	0	0	tt	61	NA	NA
053	21	88	NA	2	18	23	0	0	ff	61	NA	NA
053	21	88	NA	2	18	23	0	0	fp	61	NA	NA
053	21	88	NA	2	18	23	0	0	rp	61	NA	NA
053	21	88	NA	2	18	23	0	0	pr	61	NA	NA
053	21	88	NA	2	18	23	0	0	rr	61	NA	NA
053	21	88	NA	2	18	23	0	0	tt	61	NA	NA
053	21	88	416	3	23	49	0	0	ff	61	NA	NA
053	21	88	782	3	23	49	0	0	fp	61	NA	NA
053	21	88	1554	3	23	49	0	0	rp	61	NA	NA
053	21	88	1	3	23	49	0	0	pr	61	NA	NA
053	21	88	508	3	23	49	0	0	rr	61	NA	NA
053	21	88	1290	3	23	49	0	0	tt	61	NA	NA
053	22	93	200	1	0	16	0	0	ff	96	NA	NA
053	22	93	200	1	0	16	0	0	fp	96	NA	NA
053	22	93	200	1	0	16	0	0	rp	96	NA	NA
